month_index,predicted,lo_5,hi_95
217,0.9523460679626115,0.7276696863547725,1.0
218,0.9777460965528127,0.7995456658834196,1.0
219,0.9938440602819788,0.8445421783784435,1.0
220,1.0,0.803276894764223,0.9984603360387017
221,0.9959650592287431,0.7331669748602972,1.0
222,0.9819026103136573,0.6639053641647741,1.0
223,0.9583743559789213,0.5968964481153056,1.0
224,0.9262934049388565,0.5332057119603886,0.9905582608059861
225,0.8868509180193603,0.4736003896139582,0.9609351742844933
226,0.8414261347363552,0.4186443521441721,0.9197540074018281
227,0.791490867283996,0.36839706876055495,0.8575365331045557
228,0.7385188588127386,0.3241910601405806,0.7802202096480846
229,0.6839081759180751,0.284534233525282,0.6964044012364213
230,0.6289217389155771,0.24789798054849238,0.6142767459861956
231,0.574647918477997,0.21281943022288896,0.5471488835254621
232,0.5219804197875791,0.18433981619358114,0.47611523128626076
233,0.47161476314723966,0.15935374883288514,0.4116181505327791
234,0.4240576320748531,0.13751746041820082,0.3584559507118021
235,0.37964508982265555,0.11849723934052442,0.3092184720716434
236,0.33856595693356156,0.10197710102036794,0.26704833518446963
237,0.3008872672206255,0.087663462883227,0.23054044206954422
238,0.2665794782507505,0.07284029147954232,0.198309198062852
239,0.23553985999240443,0.06237049083043479,0.16959785143004205
240,0.20761313423573577,0.05340998591088238,0.14562619486477213
241,0.18260894850491127,0.04571006879395175,0.12467341558286359
242,0.16031613644779044,0.03910065154884905,0.1061751946939495
243,0.14051395744367096,0.03242635960035782,0.09046961932347465
244,0.12298064608009383,0.0273150943247795,0.07692164509595227
245,0.10749966372428922,0.0228191144463604,0.06524673828744686
246,0.09386405369201918,0.019155384767740764,0.055332616024606186
247,0.08187927811272609,0.015445472497220567,0.04812807705904407
248,0.07136487328079001,0.01244924842089343,0.04183648625282563
249,0.06215521143396118,0.010034279316671509,0.035141913178359914
250,0.05409960726733759,0.008086412613553015,0.030008251580533822
251,0.04706196109527334,0.006515369295356482,0.025823743000700387
252,0.040920089493359665,0.005248711513870867,0.02221623326761928
253,0.03556485927269208,0.004227763484751849,0.01910788656574978
254,0.030899211739559906,0.0034050546784361382,0.016430909505630607
255,0.02683714090184843,0.002742217380927869,0.014237585036045882
256,0.023302670907255418,0.0022082653943444074,0.012434283077255881
257,0.020228863778751327,0.001778189604954481,0.010840795397798876
258,0.017556877711924976,0.0014336567140622433,0.009451031905930224
259,0.015235088148289902,0.0011629920410510747,0.008230305289829624
260,0.013218277959102992,0.0009434058570675501,0.0069512771053655345
261,0.011466898880205275,0.0007652665768034801,0.00590959039930802
262,0.009946403432746236,0.000620756068448565,0.005153963859108891
263,0.008626644629063486,0.0005035291620541162,0.0044947531795893805
264,0.007481339546473536,0.0004084367594605733,0.003919704416947171
265,0.00648759215924658,0.0003313007790591991,0.003418109404699339
266,0.005625470501012081,0.00026873130623366204,0.0029806135602943296
267,0.004877633172987963,0.00021797808331330793,0.0025990469110750395
