month_index,predicted,lo_5,hi_95
165,0.4335179333344498,0.34161706753635684,0.5311359569451273
166,0.4603901413953742,0.3719600947371981,0.5657742630897146
167,0.48819258618354444,0.4041513651709697,0.600485533027764
168,0.5168483044448126,0.4381310468727987,0.633684922090966
169,0.5462621234722853,0.4737980770974957,0.6671193923197329
170,0.5763196257097423,0.5110045154191187,0.7012605502014784
171,0.6068863882423393,0.5504515573029268,0.7376051745087145
172,0.6378075720482825,0.5913242776539647,0.7732333539885455
173,0.6689079370675248,0.631196165428052,0.8077350272013334
174,0.6999923566272443,0.6714350500937822,0.8406802207173556
175,0.7308468977897702,0.7116446248874092,0.8716281766696574
176,0.761240522145717,0.7505574738140651,0.9001380084417966
177,0.7909274441009734,0.786671675362389,0.9257805539334809
178,0.8196501607907842,0.8195925170089873,0.9481509696685192
179,0.847143139833153,0.8510937821926875,0.9668815011043075
180,0.8731371191574889,0.8805604667422411,0.981653788689169
181,0.8973639386042845,0.9075864682915186,0.9922100376586378
182,0.9195617878905487,0.9317796371900504,0.9983624007491323
183,0.9394807222904745,0.9527729589563454,0.9999999999999999
184,0.9568882686546737,0.9702357417931474,1.0
185,0.9715749228638175,0.9817500050414347,1.0
186,0.9833593279063347,0.9790762531394184,1.0
187,0.9920929213637957,0.9642922735186662,1.0
188,0.9976638532549561,0.9459707458423241,1.0
189,1.0,0.9243776694652477,0.9967900484385402
190,0.9990709366893896,0.8998345820134409,0.9893194697978979
191,0.9948887757717544,0.8717402197704939,0.9777157553256951
192,0.9875078326901481,0.8351330857464205,0.9621740581143606
193,0.9770231342307328,0.7986447532761332,0.9429503102619863
194,0.9635678394540709,0.7641513872289762,0.9203524540675841
195,0.9473096922219497,0.7273831821748523,0.8947302907748618
196,0.9284466651729714,0.6905675440753519,0.8664645005245953
197,0.9072019850106288,0.6508826261309167,0.8359553930960257
198,0.8838187466430532,0.6068026091566335,0.80361191426721
199,0.8585543286541777,0.571176665015837,0.7698413645767305
200,0.83167481545132,0.5377584920692473,0.7350401957564404
201,0.8034496137846768,0.49992983009286285,0.6995861459126823
202,0.7741464253928021,0.4608181639792846,0.663831868010116
203,0.7440267058985801,0.42351948355463837,0.6281001061812203
204,0.7133417054641465,0.3882149966583761,0.5926803874611192
205,0.6823291516582876,0.3550653519674527,0.5578271268739124
206,0.6512106016934452,0.32406385102056634,0.5237589931378906
207,0.6201894613712109,0.2951643499464149,0.4906593503559155
208,0.5894496429183987,0.2683414269635381,0.4586775761382418
209,0.5591548140519025,0.24354310356665876,0.42793105591925706
210,0.5294481762512147,0.2206970078476142,0.3985076635619302
211,0.500452701119937,0.19971578400173645,0.37046855642994436
212,0.4722717493652349,0.1805017323938123,0.3438511359380792
213,0.4449899966100326,0.1634270100008871,0.31911148562947594
214,0.4186745931740314,0.14844933334473434,0.2971123688353559
215,0.39337649029720834,0.13473514221967345,0.27632696528829814
216,0.3691318722584385,0.122198089979288,0.2567340082658687
217,0.34596364177313155,0.11075382100936358,0.23830468339446345
218,0.32388291435787964,0.10032081347621724,0.2210041210056695
219,0.3028904855666586,0.0908209919070262,0.20479273531145414
220,0.28297824278872036,0.08218014816663233,0.18962741052186147
221,0.2641305004167869,0.07432820533210133,0.1754625382245226
222,0.2463252435022044,0.06719935476784335,0.16225091340340653
223,0.22953527044402544,0.06073209259552419,0.14994449856543504
224,0.21372922980361175,0.05486917788149919,0.13849506673618453
225,0.19887255003069504,0.049557531317746095,0.12785473473764164
226,0.18492826379586905,0.044748089994028024,0.11797639831394265
227,0.17185773083110256,0.04039563106189052,0.10838873865094942
228,0.15962126477561625,0.03645857466652361,0.09946478880374274
229,0.14817867060259718,0.03289877444843763,0.09123827928371912
230,0.13748969985266227,0.0296813021634209,0.08366081118094174
231,0.12751443120601638,0.02677423150274639,0.07668632066486325
232,0.11821358396156718,0.024148424981538453,0.07027115238821947
233,0.10954877182303019,0.02177732676804714,0.06437408822657907
234,0.10148270407477628,0.019636763518889135,0.05895223815022955
235,0.09397934081001151,0.01770475463647371,0.05396482415549065
236,0.08700400838844147,0.015961332849292218,0.04956460067559725
237,0.08052348077974017,0.01438837561108554,0.04552726994416576
238,0.0745060319161312,0.012969447501690556,0.04181160598774697
239,0.06892146364966835,0.011667562062762002,0.03839312454021392
240,0.06374111340012507,0.010465956118671217,0.035249021681651775
241,0.05893784509657945,0.009387516937680517,0.0323580886993984
242,0.05448602656555017,0.008419734403104244,0.02970062588029589
243,0.05036149610414807,0.007551346484112632,0.027258356491235723
244,0.046541520599548886,0.006772219180649753,0.025014341943822488
245,0.04300474721614048,0.006073237124254798,0.022952898917961966
246,0.03973115036790745,0.005446204072655376,0.021059519033483243
247,0.03670197542424359,0.004883752549937664,0.019320791503990818
248,0.03389968036021661,0.0043792619087916875,0.017691623152544658
249,0.0313078763548829,0.003926784123424014,0.016179138629416
250,0.028911268160959843,0.003520976658616187,0.014794993886242743
251,0.026695594913405316,0.003157041800075577,0.013528458282097906
252,0.02464757191068136,0.002830671872151732,0.012369672004264249
253,0.02275483378826123,0.0025379998100331677,0.011309579791225492
254,0.0210058794070021,0.002275554593861845,0.01033986895294853
255,0.01939001869724186,0.0020402210912086197,0.009452880032412217
256,0.017897321630964393,0.001829203891633574,0.008640317202027232
257,0.016518569437373905,0.001639994752346901,0.007897323411096235
258,0.015245208130158325,0.0014703433071352242,0.007217988297480671
259,0.014069304376216642,0.0013182307216563912,0.006596896036725745
260,0.012983503704438494,0.0011818460069262444,0.006029085221719655
261,0.01198099102817343,0.0010595647293627486,0.005510011786111095
262,0.011055453435360452,0.0009499298801881722,0.005035514776814373
263,0.010201045185078864,0.0008516346894121449,0.004601784786786436
264,0.009412354837810085,0.0007635071901358071,0.004205334866347803
265,0.008684374438346527,0.0006844963576459864,0.003842973739264113
266,0.008012470664515253,0.0006136596648282214,0.0035117811583013346
267,0.007392357851242059,0.0005501519109388343,0.003209085243774174
