month_index,predicted,lo_5,hi_95
182,0.2772246156912239,0.2312166263196143,0.2658333208456327
183,0.3101455340376657,0.26578557482235504,0.30189158974432123
184,0.34601765879518115,0.30493235490592513,0.3416702376115163
185,0.38484972439474635,0.34755867060060247,0.386053363920239
186,0.4265736734520225,0.39296125847638363,0.4325397682000795
187,0.47102664884774187,0.4452232597450464,0.48330841136521596
188,0.5179329652836206,0.5004274251101059,0.5370686078551082
189,0.5668875364368536,0.5554874823742196,0.5929648078449643
190,0.6173426729907964,0.6137459560341249,0.6514707485547143
191,0.6686005334747893,0.6713230324548306,0.7080221424006868
192,0.7198137036606845,0.7257764852479027,0.7661129837328422
193,0.7699962855061542,0.7803588186838124,0.8255889439733863
194,0.8180473839809923,0.8317017073158015,0.8769877441067646
195,0.8627879194162487,0.87813355049797,0.9214164699930967
196,0.9030102718327562,0.9186386213108836,0.9569773713782552
197,0.937538500523455,0.948921650416949,0.9828590259983166
198,0.9652950190096655,0.9725779267305462,0.9974348203488512
199,0.9853679852378837,0.9807941979337543,1.0
200,0.9970726688360234,0.9744470575348672,1.0
201,1.0,0.9549818362298862,0.9943075021679837
202,0.9940465426014705,0.9262219658091453,0.9783881606945296
203,0.9794221853114595,0.8813933589475709,0.9528921812163129
204,0.9566345820933443,0.8279295044710855,0.9188282087569554
205,0.92645229433511,0.7690500634691326,0.8774809633923827
206,0.8898511399000338,0.7073595015567992,0.8303131265217721
207,0.8479499845678101,0.6502167402561877,0.7788636304071176
208,0.8019428715905943,0.5944920077976588,0.7246533450427043
209,0.7530339788133031,0.5338995531607494,0.6691574200679025
210,0.7023806410585511,0.47610274432617244,0.6141120092958999
211,0.6510479296261118,0.42189219492524155,0.5599777984532843
212,0.5999764173319412,0.37176933994760886,0.5075415495177371
213,0.5499630900904444,0.3259906317645695,0.45735932330514933
214,0.501654094972617,0.2846160842299319,0.41016781498653293
215,0.45554721774380813,0.24755663287473578,0.3662674406428031
216,0.4120016368121765,0.2146168269174693,0.3258122489116061
217,0.3712525175545191,0.18553107040717254,0.28883704892301915
218,0.33342827642963013,0.15999288236086806,0.2552836670666017
219,0.2985687458154985,0.13767746560844007,0.22502485954849466
220,0.2666429159428902,0.11825833779701973,0.19788507383260068
221,0.2375653547061171,0.10141898037383494,0.17365775998851815
222,0.21121077119502718,0.08686049077614444,0.1521192862386844
223,0.18742647791364306,0.07430615065355631,0.1330397336186917
224,0.16604271856044825,0.06350370025081963,0.11619096183280164
225,0.1468809709322615,0.05422597010608672,0.10135238125606608
226,0.12976042038813695,0.04627038631621574,0.08831485986796915
227,0.11450284183802495,0.03945774541614076,0.07688315859860874
228,0.10093613989242792,0.033630553682271074,0.06700739143922665
229,0.08889678813029904,0.028651143847458573,0.058516712546632266
230,0.07823138762743603,0.02439971820028395,0.05104001413069267
231,0.06879753796640523,0.020772418316728814,0.04434734303441998
232,0.06046418508169696,0.017679485495946525,0.038514414981191875
233,0.05311158215575674,0.01504354975237408,0.0334352367001959
234,0.04663097393804295,0.01279806668799977,0.02901576222808942
235,0.04092409208975368,0.010885908847198193,0.025172835634226908
236,0.03590252971480675,0.009258109730639709,0.021833147050212158
237,0.03148704704711227,0.007872753334325322,0.018932229649893266
238,0.027606847061114975,0.006693998983607441,0.016413515080568434
239,0.02419884920176517,0.0056912296747372425,0.014227457360659064
240,0.021206981108020332,0.004838311620362913,0.012330729854963527
241,0.018581501757411144,0.004112952859672094,0.01068549613676757
242,0.01627836454636836,0.0034961493812023818,0.009258752958812804
243,0.01425862514160925,0.002971708036475543,0.008021741874371659
244,0.012487896235826638,0.002525836471863958,0.006949425034580434
245,0.010935849402755419,0.002146791291783128,0.006020020153029566
246,0.009575762897750879,0.0018245766350287523,0.005214589432058696
247,0.008384113349559186,0.0015506862650850593,0.004516269096192376
248,0.007340208725098333,0.001317883126064099,0.003910930915470884
249,0.006425859633879027,0.0011200110898450565,0.0033865905650165384
250,0.005625085903880983,0.0009518343146460282,0.002932444817995304
251,0.004923855353765063,0.0008089002524594778,0.0025391226299916227
252,0.004309851767338754,0.0006874228867804774,0.002198497464201405
253,0.0037722692152164124,0.0005841832584881412,0.00190352365755768
254,0.0033016300433764104,0.0004964447528591014,0.0016480938886911686
255,0.0028896240425538367,0.00042188098088013446,0.0014269151314923944
256,0.002528966514440578,0.0003585143994860445,0.0012354007753024323
257,0.002213273152301718,0.0003046640839122562,0.0010695768634916918
258,0.0019369498492822267,0.00025890129638654315,0.0009260006466537273
259,0.001695095733746444,0.00022001169374890624,0.0008016898658788326
260,0.0014834179052731827,0.00018696318662657005,0.0006940613770872485
261,0.0012981565062683926,0.0001588786083495509,0.0006008779009625243
262,0.00113601891214272,0.0001350124762534664,0.0005202018365120182
263,0.0009941219577330926,0.00011473123433614184,0.0004503552115856516
264,0.0008699412395730814,9.749645698409354e-05,0.0003898849626430583
265,0.0007612666434038307,8.285057089168021e-05,0.00033753284041321377
266,0.0006661633447654353,7.040471828347567e-05,0.000292209329459457
267,0.0005829376184822214,5.982844077643053e-05,0.0002529710495333719
